ID	StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity	CancerType
TCGA-F1-A448-01A	727.0376435	1808.685919	2535.723562	0.55934409	STAD
TCGA-VQ-A91V-01A	-1308.634619	-38.46888998	-1347.103509	0.918214308	STAD
TCGA-RD-A8N0-01A	921.2012726	2546.51924	3467.720513	0.441067683	STAD
TCGA-CD-8525-01A	240.7428992	1480.216333	1720.959232	0.654251344	STAD
TCGA-FP-A4BF-01A	1234.892435	2510.867242	3745.759677	0.404082027	STAD
TCGA-FP-A8CX-01A	-720.6912664	888.0030138	167.3117474	0.808294528	STAD
TCGA-RD-A7BS-01A	272.2478439	1466.313756	1738.5616	0.652295075	STAD
TCGA-BR-7716-01A	325.8535932	1820.303141	2146.156735	0.605805744	STAD
TCGA-BR-8366-01A	1156.908133	2562.716523	3719.624656	0.407588213	STAD
TCGA-VQ-AA6G-01A	-826.5668165	200.2003977	-626.3664188	0.871254515	STAD
TCGA-CG-4465-01A	692.9083823	1458.269674	2151.178056	0.605219156	STAD
TCGA-HU-A4H5-01A	-838.46279	552.9559523	-285.5068377	0.84561605	STAD
TCGA-CG-4437-01A	575.1034817	1869.467708	2444.57119	0.570384941	STAD
TCGA-CD-5804-01A	722.9465729	1442.856272	2165.802845	0.603508824	STAD
TCGA-F1-6875-01A	-938.9444949	-613.1712239	-1552.115719	0.929716285	STAD
TCGA-HF-A5NB-01A	-1016.18114	598.6223011	-417.5588391	0.855803404	STAD
TCGA-BR-8365-01A	1347.203059	1371.229834	2718.432893	0.536913872	STAD
TCGA-CD-8527-01A	-412.6049563	635.9265774	223.321621	0.803426565	STAD
TCGA-D7-A6F0-01A	-517.4709554	878.8806306	361.4096752	0.791193676	STAD
TCGA-BR-7957-01A	1311.596745	746.6823406	2058.279086	0.616017999	STAD
TCGA-IN-AB1X-01A	-700.9859258	1544.076736	843.0908105	0.746011967	STAD
TCGA-BR-8678-01A	-273.1416179	19.45326904	-253.6883488	0.843113717	STAD
TCGA-D7-6528-01A	-919.2991514	56.80712582	-862.4920256	0.887740286	STAD
TCGA-HU-8238-01A	-76.00978979	1171.32021	1095.31042	0.720851617	STAD
TCGA-BR-8367-01A	811.2802764	674.2175352	1485.497812	0.679994606	STAD
TCGA-BR-7196-01A	1281.001237	1829.602834	3110.604071	0.487486343	STAD
TCGA-FP-7829-01A	140.8501527	412.74337	553.5935227	0.773628672	STAD
TCGA-B7-A5TN-01A	561.30486	610.4923722	1171.797232	0.713024772	STAD
TCGA-VQ-A8E3-01A	-603.4562532	1348.228462	744.7722092	0.755544702	STAD
TCGA-CG-5725-01A	-904.4881997	-390.5861561	-1295.074356	0.915162557	STAD
TCGA-CG-4305-01A	840.6465673	1936.989752	2777.63632	0.529562166	STAD
TCGA-BR-6455-01A	262.7168797	1394.840228	1657.557107	0.661261351	STAD
TCGA-BR-6802-01A	51.88757928	1714.235482	1766.123061	0.649223244	STAD
TCGA-BR-6709-01A	1087.841339	2541.718891	3629.56023	0.419624672	STAD
TCGA-B7-A5TK-01A	1026.096576	2414.677727	3440.774303	0.444614083	STAD
TCGA-CD-A4MH-01A	-249.579395	547.4947544	297.9153594	0.796859162	STAD
TCGA-BR-6710-01A	-325.9695924	586.7925716	260.8229792	0.800136851	STAD
TCGA-CD-A4MG-01A	490.8174652	1184.016262	1674.833727	0.659356826	STAD
TCGA-D7-6522-01A	1884.015932	2977.815617	4861.831549	0.249485241	STAD
TCGA-F1-6177-01A	-763.5267226	369.7375995	-393.789123	0.853993274	STAD
TCGA-BR-4201-01A	1438.004308	1757.225894	3195.230203	0.476602865	STAD
TCGA-BR-4361-01A	1057.957813	1595.008535	2652.966349	0.54499608	STAD
TCGA-FP-8209-01A	1639.144951	2513.384206	4152.529157	0.34877716	STAD
TCGA-FP-8210-01A	1556.248521	2470.648004	4026.896525	0.366000272	STAD
TCGA-HU-8604-01A	640.9512383	2295.948755	2936.899993	0.509588334	STAD
TCGA-CG-4301-01A	869.6040441	1314.76802	2184.372064	0.601333194	STAD
TCGA-RD-A8N1-01A	537.0655503	2396.645681	2933.711231	0.509991017	STAD
TCGA-BR-A44U-01A	67.12450656	147.8724512	214.9969578	0.804153527	STAD
TCGA-CG-4469-01A	-194.7821533	1172.59713	977.8149764	0.732697507	STAD
TCGA-VQ-A8PH-01A	-1110.368077	585.9392808	-524.4287958	0.863812815	STAD
TCGA-D7-8576-01A	-7.388732292	647.0190793	639.630347	0.765564829	STAD
TCGA-VQ-AA6K-01A	-113.7010011	789.2290759	675.5280748	0.762164121	STAD
TCGA-HU-8602-01A	13.58344467	1695.883455	1709.4669	0.655526207	STAD
TCGA-BR-8485-01A	373.6685517	1149.400086	1523.068638	0.675940621	STAD
TCGA-VQ-A8E7-01B	-420.4825502	35.96090166	-384.5216485	0.853284711	STAD
TCGA-HU-A4GJ-01A	281.2544424	3111.350746	3392.605189	0.45093627	STAD
TCGA-BR-8686-01A	755.255291	2111.524804	2866.780095	0.518417288	STAD
TCGA-BR-8589-01A	-496.2296637	2156.448056	1660.218392	0.660968255	STAD
TCGA-RD-A8N6-01A	-129.3853946	84.04512576	-45.3402688	0.826276416	STAD
TCGA-D7-6524-01A	1247.16612	1607.349745	2854.515865	0.519955888	STAD
TCGA-CG-5722-01A	426.3977068	2553.638437	2980.036144	0.504130084	STAD
TCGA-BR-8486-01A	353.5835082	1282.793116	1636.376624	0.663590422	STAD
TCGA-VQ-A8PE-01A	-466.5707076	836.8546644	370.2839568	0.790396354	STAD
TCGA-CD-8535-01A	-719.8655691	-427.878012	-1147.743581	0.906231936	STAD
TCGA-VQ-A91X-01A	-1828.988542	-533.9971668	-2362.985709	0.96686946	STAD
TCGA-BR-A4J5-01A	1232.991165	1259.152598	2492.143763	0.564635317	STAD
TCGA-CD-5798-01A	1076.156275	1336.351663	2412.507938	0.574244433	STAD
TCGA-ZQ-A9CR-01A	936.2855629	1441.516548	2377.80211	0.578407677	STAD
TCGA-D7-6527-01A	-75.12809952	744.7731009	669.6450013	0.762722896	STAD
TCGA-BR-8289-01A	310.2830713	403.4099938	713.693065	0.75852542	STAD
TCGA-BR-6801-01A	210.0946097	318.7884462	528.8830558	0.775921921	STAD
TCGA-CG-5734-01A	307.7763203	2401.21038	2708.9867	0.538083135	STAD
TCGA-R5-A805-01A	702.8523812	2073.983799	2776.83618	0.529661793	STAD
TCGA-3M-AB46-01A	-214.4996921	199.6527003	-14.84699178	0.82374694	STAD
TCGA-CG-5716-01A	-512.9134236	1578.146172	1065.232749	0.723904608	STAD
TCGA-BR-4253-01A	542.732896	2850.872703	3393.605599	0.450805195	STAD
TCGA-BR-8058-01A	1307.001881	2361.342156	3668.344037	0.414450365	STAD
TCGA-VQ-A8P3-01A	32.58995205	586.1416155	618.7315676	0.767534854	STAD
TCGA-HU-A4H3-01A	-612.438028	580.5022901	-31.93573787	0.825166521	STAD
TCGA-BR-4267-01A	-119.3834446	946.4291267	827.045682	0.747578326	STAD
TCGA-VQ-A8E2-01A	318.4784936	284.2049503	602.6834439	0.76904273	STAD
TCGA-MX-A5UG-01A	1517.695585	2386.647125	3904.342711	0.382681422	STAD
TCGA-RD-A8N4-01A	753.7555305	1176.365199	1930.120729	0.630727067	STAD
TCGA-IN-A6RJ-01A	-1146.081597	345.0499221	-801.031675	0.88355114	STAD
TCGA-CG-5723-01A	247.6166747	1958.049112	2205.665786	0.598832854	STAD
TCGA-VQ-AA6D-01A	-1385.576351	-253.2692194	-1638.84557	0.934329322	STAD
TCGA-F1-6874-01A	235.5944563	1532.952158	1768.546614	0.64895262	STAD
TCGA-CG-4304-01A	813.7433348	1683.442791	2497.186126	0.564024278	STAD
TCGA-VQ-A923-01A	49.05151505	2241.523829	2290.575344	0.588804716	STAD
TCGA-VQ-A8PF-01A	732.8208266	2455.836488	3188.657315	0.477450838	STAD
TCGA-BR-8361-01A	-374.0378569	1156.244701	782.2068442	0.751933574	STAD
TCGA-BR-8690-01A	628.1485154	1922.693916	2550.842431	0.557503078	STAD
TCGA-HJ-7597-01A	-927.6689333	1010.012014	82.34308055	0.815574957	STAD
TCGA-RD-A7BT-01A	-1173.747526	481.2436592	-692.5038665	0.875978479	STAD
TCGA-MX-A5UJ-01A	360.662836	714.240607	1074.903443	0.722924534	STAD
TCGA-VQ-A91Q-01A	96.18220486	-34.07930416	62.1029007	0.817290542	STAD
TCGA-D7-5578-01A	462.0115332	1470.505477	1932.51701	0.630454071	STAD
TCGA-SW-A7EB-01A	-553.5496342	1040.602586	487.0529516	0.779780669	STAD
TCGA-HU-A4GU-01A	-800.4829161	213.3258243	-587.1570918	0.868415132	STAD
TCGA-D7-6521-01A	1134.54332	1849.920331	2984.463651	0.5035687	STAD
TCGA-IN-AB1V-01A	-1385.206964	159.1803098	-1226.026654	0.911030193	STAD
TCGA-HF-7134-01A	-389.6897463	738.6314605	348.9417141	0.792311609	STAD
TCGA-CD-A48C-01A	201.4052293	761.5153037	962.920533	0.734183672	STAD
TCGA-HU-8610-01A	372.4728584	1916.127662	2288.60052	0.589038995	STAD
TCGA-BR-8373-01A	490.0957655	445.0689324	935.1646979	0.736943776	STAD
TCGA-EQ-8122-01A	158.0539255	270.4844031	428.5383286	0.785129174	STAD
TCGA-B7-5818-01A	-57.56627361	1748.219571	1690.653297	0.657609203	STAD
TCGA-D7-A6F2-01A	27.0860439	1334.850455	1361.936499	0.693180661	STAD
TCGA-RD-A7C1-01A	223.5208154	2012.919704	2236.440519	0.595208909	STAD
TCGA-HF-7131-01A	-220.3685912	1161.451865	941.0832738	0.736356244	STAD
TCGA-CD-5799-01A	-141.7295414	330.5593406	188.8297993	0.806430784	STAD
TCGA-VQ-A91S-01A	-516.6926504	1045.115533	528.4228829	0.77596453	STAD
TCGA-HU-A4GY-01A	1610.106893	3034.118959	4644.225853	0.28028466	STAD
TCGA-HU-8608-01A	400.3404352	2552.498772	2952.839208	0.507573828	STAD
TCGA-CD-A489-01A	788.5199837	1311.691012	2100.210996	0.611157777	STAD
TCGA-BR-6566-01A	683.7929972	1679.471982	2363.264979	0.580147069	STAD
TCGA-BR-A4J6-01A	-34.50721359	426.5582664	392.0510528	0.788434983	STAD
TCGA-BR-8286-01A	322.6810739	993.9669416	1316.648016	0.69795682	STAD
TCGA-CD-8529-01A	1147.156186	2198.774346	3345.930532	0.457040807	STAD
TCGA-2G-AAGF-01A	271.2875742	406.1702559	677.4578302	0.761980708	TGCT
TCGA-XE-AANJ-01A	-1244.874564	1496.877654	252.0030894	0.800912738	TGCT
TCGA-2G-AAF6-01A	-835.7810939	1809.004852	973.2237576	0.733155991	TGCT
TCGA-2G-AAM2-01A	-1398.777139	25.37334545	-1373.403794	0.919736574	TGCT
TCGA-2G-AAM4-01A	-742.0607706	-200.9034485	-942.9642191	0.893115994	TGCT
TCGA-2G-AAG7-01A	-440.4939329	-284.2003059	-724.6942388	0.878247879	TGCT
TCGA-XE-AAOC-01A	-148.9764244	57.78979229	-91.18663208	0.830048288	TGCT
TCGA-XE-A8H1-01A	-219.4098744	369.533827	150.1239526	0.809777424	TGCT
TCGA-2G-AAKG-05A	-506.9653708	2454.65011	1947.684739	0.628724283	TGCT
TCGA-2G-AAFL-01A	-91.97062488	1329.076501	1237.105876	0.706270607	TGCT
TCGA-2G-AAGE-01A	-246.488737	388.8375554	142.3488184	0.810446539	TGCT
TCGA-ZM-AA0N-01A	-764.5378686	2034.291368	1269.7535	0.702869845	TGCT
TCGA-2G-AAH0-01A	-565.3785182	1623.678011	1058.299493	0.724606359	TGCT
TCGA-2G-AAFM-01A	14.16438259	2029.928104	2044.092487	0.617657058	TGCT
TCGA-2G-AAF4-01A	-690.9447719	1888.272593	1197.327821	0.710392187	TGCT
TCGA-2G-AAGG-01A	281.7498311	1179.785359	1461.53519	0.682569438	TGCT
TCGA-SO-A8JP-01A	-932.4849519	-330.3031666	-1262.788118	0.913241968	TGCT
TCGA-2G-AAL5-01A	-171.1270096	-841.3662792	-1012.493289	0.897660355	TGCT
TCGA-2G-AAG8-01A	-570.7380686	952.5271125	381.7890439	0.789360668	TGCT
TCGA-2G-AAKO-01A	-451.3895917	2615.042916	2163.653324	0.603760379	TGCT
TCGA-2G-AALW-01A	638.127042	1184.045483	1822.172525	0.64294359	TGCT
TCGA-2G-AAHL-01A	-793.0156704	1517.371214	724.355544	0.757504586	TGCT
TCGA-2G-AAG6-01A	1024.966739	489.6912829	1514.658022	0.676849938	TGCT
TCGA-2G-AAFY-01A	530.2904004	2097.119711	2627.410111	0.548137522	TGCT
TCGA-YU-A90Q-01A	-1165.12543	-436.4388148	-1601.564245	0.932364895	TGCT
TCGA-2G-AAEX-01A	-525.6047453	1587.574647	1061.969902	0.724234951	TGCT
TCGA-WZ-A8D5-01A	-288.8924267	2570.379062	2281.486635	0.589882526	TGCT
TCGA-VF-A8AD-01A	-263.7330043	1924.833456	1661.100452	0.660871089	TGCT
TCGA-YU-AA61-01A	697.6243108	1230.492447	1928.116758	0.630955309	TGCT
TCGA-2G-AALP-01A	-1082.865292	154.5869615	-928.2783302	0.89214422	TGCT
TCGA-2G-AAFZ-01A	-337.0680708	-789.9446128	-1127.012684	0.904941196	TGCT
TCGA-WZ-A7V3-01A	-1333.825393	1052.526347	-281.2990465	0.84528619	TGCT
TCGA-2G-AAGY-01A	526.3112819	330.7025822	857.0138641	0.744649415	TGCT
TCGA-2G-AAHG-01A	-907.3490992	319.2017466	-588.1473525	0.868487198	TGCT
TCGA-2G-AAGW-01A	-1730.202756	-1001.05436	-2731.257116	0.97924981	TGCT
TCGA-2G-AAEW-01A	-362.2279232	2103.416236	1741.188313	0.652002777	TGCT
TCGA-2G-AAGP-01A	964.9954439	2000.62144	2965.616884	0.505956891	TGCT
TCGA-2G-AAHP-01A	-1215.137825	156.7983292	-1058.339496	0.9006057	TGCT
TCGA-2G-AAGS-01A	-72.81668337	-620.9362407	-693.7529241	0.876066901	TGCT
TCGA-2G-AALX-01A	708.4849898	835.3866462	1543.871636	0.673687076	TGCT
TCGA-2G-AALS-01A	550.5774634	2616.235641	3166.813104	0.480265776	TGCT
TCGA-S6-A8JY-01A	-1083.464635	562.1139496	-521.3506855	0.863585088	TGCT
TCGA-2G-AAGI-01A	583.4032164	885.8837642	1469.286981	0.681737415	TGCT
TCGA-SN-A84X-01A	-6.842087994	1152.435203	1145.593115	0.715716393	TGCT
TCGA-ZM-AA0F-01A	-22.83734757	2753.061318	2730.223971	0.535452907	TGCT
TCGA-2G-AAHP-05A	-665.2178119	1637.66665	972.4488382	0.733233343	TGCT
TCGA-2G-AAGY-05A	-1348.625988	321.5545406	-1027.071447	0.89860133	TGCT
TCGA-2G-AAFJ-01A	499.4809575	-774.9402539	-275.4592965	0.844827862	TGCT
TCGA-W4-A7U2-01A	-1019.056701	1131.86261	112.8059097	0.81297932	TGCT
TCGA-2G-AAKM-01A	243.5799111	482.3953817	725.9752928	0.757349347	TGCT
TCGA-WZ-A7V5-01A	-297.1806417	1920.287616	1623.106974	0.665046326	TGCT
TCGA-XE-A9SE-01A	-290.6190074	1807.664267	1517.04526	0.676591946	TGCT
TCGA-SB-A6J6-01A	-949.503575	1706.675793	757.1722177	0.754351058	TGCT
TCGA-2G-AAF8-01A	-477.4585901	1445.328525	967.8699353	0.73369021	TGCT
TCGA-SB-A76C-01A	-1433.68192	564.319937	-869.3619833	0.88820406	TGCT
TCGA-2G-AALZ-01A	1705.400909	1665.288774	3370.689683	0.453805233	TGCT
TCGA-XE-A8H4-01A	-346.763787	2551.670512	2204.906725	0.598922085	TGCT
TCGA-2G-AAKL-01A	-590.9285214	847.3902639	256.4617425	0.800520677	TGCT
TCGA-S6-A8JX-01A	-1192.580894	-804.3691955	-1996.95009	0.951765099	TGCT
TCGA-2G-AAKD-01A	-321.5037985	991.2705529	669.7667544	0.762711337	TGCT
TCGA-XE-AANV-01A	-597.0576522	1487.993596	890.9359437	0.741316689	TGCT
TCGA-2G-AAGC-01A	-79.95327097	1331.320396	1251.367125	0.704787065	TGCT
TCGA-XE-AAOB-01A	1016.0083	3112.716752	4128.725053	0.352049777	TGCT
TCGA-XY-A8S3-01B	-687.1534014	-251.9582227	-939.1116241	0.892861467	TGCT
TCGA-YU-AA4L-01A	-1286.473813	-360.9587259	-1647.432538	0.934777824	TGCT
TCGA-2G-AALQ-01A	79.11340386	517.1340906	596.2474944	0.769646251	TGCT
TCGA-2G-AAFI-01A	-636.5969436	520.3725883	-116.2243553	0.832092332	TGCT
TCGA-2G-AAG0-01A	-342.0677753	1327.957145	985.8893699	0.73189038	TGCT
TCGA-VF-A8A9-01A	-544.5967546	1966.637123	1422.040369	0.68679479	TGCT
TCGA-SN-A84Y-01A	-1286.95484	340.690129	-946.2647107	0.893333818	TGCT
TCGA-2G-AAHC-01A	-244.5612304	2673.55841	2428.997179	0.572261186	TGCT
TCGA-ZM-AA05-01A	-164.6479558	3073.386076	2908.73812	0.513140799	TGCT
TCGA-2G-AAGM-01A	-334.2035134	-692.3470362	-1026.55055	0.898567778	TGCT
TCGA-2G-AAGO-01A	-999.8007517	-205.0526084	-1204.85336	0.909744246	TGCT
TCGA-2G-AALO-01A	832.4104804	1058.843783	1891.254263	0.635143999	TGCT
TCGA-2G-AAG3-01A	445.8582443	631.0178326	1076.876077	0.722724439	TGCT
TCGA-2G-AAKO-05A	128.3185146	3040.017619	3168.336134	0.480069672	TGCT
TCGA-2G-AAGX-01A	714.5112494	-706.4668962	8.044353176	0.821837212	TGCT
TCGA-2G-AAGA-01A	-923.3720467	-558.9255725	-1482.297619	0.925893249	TGCT
TCGA-2G-AAGN-01A	-572.4959001	774.3411882	201.8452881	0.805299566	TGCT
TCGA-2G-AAGI-05A	-452.6168977	2079.40513	1626.788232	0.664642683	TGCT
TCGA-2G-AALG-01A	492.5858266	985.4564143	1478.042241	0.680796625	TGCT
TCGA-2G-AAG5-01A	1426.144806	720.505986	2146.650792	0.605748043	TGCT
TCGA-XE-AAOJ-01A	269.7917535	-560.5412696	-290.7495161	0.846026587	TGCT
TCGA-4K-AA1I-01A	-19.35380815	2938.095168	2918.74136	0.511879946	TGCT
TCGA-2G-AAH8-01A	-1145.199826	922.2266151	-222.9732112	0.840680709	TGCT
TCGA-2G-AALT-01A	944.5634216	1552.894839	2497.458261	0.563991292	TGCT
TCGA-2G-AALF-01A	-812.6040253	976.7371242	164.1330989	0.808569158	TGCT
TCGA-XE-AANI-01A	749.0986901	-240.747746	508.3509441	0.777819634	TGCT
TCGA-ZM-AA0B-01A	-679.9234525	2269.201295	1589.277843	0.668746525	TGCT
TCGA-2G-AAFG-01A	-476.8815781	2277.328686	1800.447108	0.645382844	TGCT
TCGA-XE-AAOF-01A	-809.3105769	2196.659037	1387.34846	0.690487265	TGCT
TCGA-XY-A9T9-01A	-744.419804	1998.970493	1254.550689	0.704455469	TGCT
TCGA-W4-A7U3-01A	814.8469016	1386.532593	2201.379495	0.599336628	TGCT
TCGA-4K-AA1H-01A	748.7611893	3546.957001	4295.718191	0.329002925	TGCT
TCGA-2G-AAG9-01A	-227.7636132	2059.296042	1831.532428	0.641890675	TGCT
TCGA-XY-A8S2-01A	-886.2432961	732.637211	-153.6060851	0.835123197	TGCT
TCGA-2G-AAM3-01A	655.8196881	342.8708134	998.6905015	0.730608657	TGCT
TCGA-YU-A912-01A	-640.473987	1709.749518	1069.275531	0.723495071	TGCT
TCGA-YU-A94I-01A	-1000.741745	-979.1982568	-1979.940001	0.95099602	TGCT
TCGA-XE-AAO3-01A	-1284.648171	694.8536343	-589.7945368	0.868607029	TGCT
TCGA-4K-AAAL-01A	49.97342663	1503.02667	1553.000096	0.672696224	TGCT
TCGA-XE-AAO4-01A	-959.5615716	1458.740585	499.1790136	0.778665082	TGCT
TCGA-VF-A8AA-01A	-792.3725011	1701.539563	909.1670618	0.739517947	TGCT
TCGA-S6-A8JW-01A	-823.713093	995.85253	172.139437	0.807877088	TGCT
TCGA-SN-A6IS-01A	-776.2961934	867.9672186	91.6710252	0.814781884	TGCT
TCGA-2G-AAFE-01A	-805.8027158	1537.877269	732.0745529	0.756764404	TGCT
TCGA-XY-A89B-01A	-362.9896984	2889.962884	2526.973186	0.560408357	TGCT
TCGA-2G-AAGT-01A	-712.5805782	326.965874	-385.6147042	0.853368365	TGCT
TCGA-ZM-AA0H-01A	91.704212	3084.636273	3176.340485	0.479038643	TGCT
TCGA-2G-AAH3-01A	-809.092297	768.9984264	-40.09387059	0.825842395	TGCT
TCGA-YU-A94D-01A	-374.401675	-844.4763086	-1218.877984	0.910597006	TGCT
TCGA-2G-AALY-01A	376.0732019	758.7661563	1134.839358	0.71681793	TGCT
TCGA-SN-A84W-01A	489.6825128	-551.4002031	-61.71769036	0.827628124	TGCT
TCGA-YU-A90S-01A	274.4067729	3589.404574	3863.811347	0.388171274	TGCT
TCGA-2G-AAH2-01A	1000.869986	1580.694765	2581.564751	0.553753599	TGCT
TCGA-YU-A90W-01A	-1058.106257	627.3718153	-430.7344418	0.856802277	TGCT
TCGA-WZ-A7V4-01A	-520.2607421	2282.831785	1762.571043	0.649619727	TGCT
TCGA-ZM-AA0D-01A	-434.1427361	3013.428854	2579.286117	0.55403208	TGCT
TCGA-2G-AAFG-05A	6.132270905	2573.008301	2579.140572	0.554049866	TGCT
TCGA-2G-AAF1-01A	-396.3451212	2259.57067	1863.225549	0.638316466	TGCT
TCGA-XE-A8H5-01A	-1226.235349	1152.770057	-73.46529219	0.828594766	TGCT
TCGA-2X-A9D6-01A	-371.0272834	1827.993808	1456.966524	0.683059392	TGCT
TCGA-2G-AAGV-01A	373.3212343	-279.0506485	94.27058576	0.814560593	TGCT
TCGA-ZM-AA0E-01A	-536.8687534	2703.60187	2166.733116	0.603399937	TGCT
TCGA-2X-A9D5-01A	-592.2456838	1908.279596	1316.033912	0.698021373	TGCT
TCGA-2G-AAFO-01A	137.7638236	1479.134041	1616.897865	0.665726704	TGCT
TCGA-2G-AAHT-01A	-681.5817335	1762.084299	1080.502566	0.722356427	TGCT
TCGA-2G-AALR-01A	-436.1266401	-676.3444056	-1112.471046	0.904030809	TGCT
TCGA-X3-A8G4-01A	177.1546114	2174.271907	2351.426519	0.581561609	TGCT
TCGA-2G-AAGZ-01A	29.48666639	1767.007854	1796.49452	0.645825922	TGCT
TCGA-2G-AAGK-01A	-882.0496766	1159.958209	277.9085329	0.798630017	TGCT
TCGA-2G-AALN-01A	125.8526783	523.8260538	649.678732	0.764615051	TGCT
TCGA-XE-AAO6-01A	-1134.212183	1840.47169	706.2595068	0.759236016	TGCT
TCGA-YU-A90P-01A	-555.1167295	1425.445922	870.3291927	0.743343427	TGCT
TCGA-2G-AAFN-01A	-826.8631454	673.9675619	-152.8955836	0.835065825	TGCT
TCGA-VF-A8AC-01A	-455.8840388	2107.106859	1651.22282	0.661958559	TGCT
TCGA-4K-AA1G-01A	-1130.502361	897.3411645	-233.161197	0.841489616	TGCT
TCGA-W4-A7U4-01A	-947.1890271	749.4530011	-197.736026	0.838668828	TGCT
TCGA-XE-AAOD-01A	38.22714257	2353.073404	2391.300546	0.576790209	TGCT
TCGA-VF-A8AB-01A	389.8252646	3245.991752	3635.817016	0.418790844	TGCT
TCGA-2G-AAHA-01A	-245.5578893	2646.207556	2400.649667	0.57566861	TGCT
TCGA-VF-A8AE-01A	-244.4092754	2823.73797	2579.328695	0.554026877	TGCT
TCGA-XE-AANR-01A	-349.4967055	1075.29529	725.7985845	0.757366285	TGCT
TCGA-XE-AAOL-01A	-1539.817982	487.3615705	-1052.456412	0.900230026	TGCT
TCGA-2G-AAKG-01A	-277.5569719	1372.910622	1095.35365	0.720847219	TGCT
TCGA-2G-AAHN-01A	-74.69627814	2801.09217	2726.395892	0.535927398	TGCT
TCGA-2G-AAL7-01A	-892.2631076	501.6395295	-390.6235781	0.853751423	TGCT
TCGA-ZM-AA06-01A	-936.8741853	1740.202025	803.3278395	0.749886114	TGCT
TCGA-2G-AAKH-01A	-310.5289078	1276.153384	965.6244763	0.733914133	TGCT
TCGA-2G-AAFH-01A	-333.7574409	2024.986139	1691.228698	0.65754557	TGCT
TCGA-VF-A8A8-01A	-1139.704674	-384.884519	-1524.589193	0.928220651	TGCT
TCGA-2G-AAGJ-01A	-387.7146034	1367.27824	979.5636368	0.732522796	TGCT
TCGA-2G-AAH4-01A	254.294624	847.6736693	1101.968293	0.720173917	TGCT
TCGA-2G-AAFV-01A	-451.8668117	206.5858953	-245.2809165	0.842449449	TGCT
TCGA-YU-A90Y-01A	116.802009	1444.211964	1561.013973	0.67182536	TGCT
TCGA-J8-A3YE-01A	-1170.591636	-559.3849817	-1729.976618	0.939013286	THCA
TCGA-BJ-A28W-01A	291.7313304	3144.730049	3436.46138	0.445181064	THCA
TCGA-EL-A4K9-01A	13.64879824	384.2211772	397.8699754	0.787909292	THCA
TCGA-EM-A1YB-01A	-477.330526	-180.355291	-657.685817	0.873501812	THCA
TCGA-DJ-A4V0-01A	128.2597764	1769.36601	1897.625786	0.634421328	THCA
TCGA-EL-A3T2-01A	-1055.666723	-546.6225316	-1602.289255	0.932403363	THCA
TCGA-EM-A4FU-01A	-216.6597098	16.29822549	-200.3614843	0.838878664	THCA
TCGA-FK-A3S3-01A	-374.3687499	49.41661098	-324.9521389	0.848692572	THCA
TCGA-BJ-A3PU-01A	-987.8676609	725.1741864	-262.6934746	0.843823784	THCA
TCGA-FE-A23A-01A	-495.0540232	1491.565247	996.511224	0.730827041	THCA
TCGA-FY-A3ON-01A	-320.9909765	578.8286163	257.8376398	0.800399622	THCA
TCGA-E8-A44K-01A	-173.2119136	598.286068	425.0741544	0.785444003	THCA
TCGA-FE-A3PD-01A	-378.5885763	669.5440552	290.955479	0.797475979	THCA
TCGA-FY-A4B3-01A	-207.1631137	45.20173417	-161.9613795	0.835797199	THCA
TCGA-BJ-A28T-01A	717.3857133	2500.642841	3218.028555	0.473658201	THCA
TCGA-EL-A3ZP-01A	164.3255971	1447.386858	1611.712455	0.666294484	THCA
TCGA-DJ-A1QE-01A	-255.4353274	154.8818194	-100.553508	0.830814301	THCA
TCGA-EL-A3CS-01A	-593.5146378	-337.5020242	-931.016662	0.892325732	THCA
TCGA-KS-A4I9-01A	-454.3791912	632.8544673	178.475276	0.807328626	THCA
TCGA-EM-A3AI-01A	-448.8177092	-921.526923	-1370.344632	0.919560214	THCA
TCGA-DJ-A3UK-01A	-308.5821905	110.7314391	-197.8507514	0.838678	THCA
TCGA-EL-A3GO-01A	-314.0086363	29.5434392	-284.4651971	0.845534423	THCA
TCGA-E3-A3E2-01A	-64.75293478	1626.047115	1561.29418	0.671794893	THCA
TCGA-BJ-A192-01A	-717.1748592	-75.51192078	-792.68678	0.882976798	THCA
TCGA-EL-A3T6-01A	-574.1876971	1613.157925	1038.970228	0.72655881	THCA
TCGA-IM-A41Y-01A	-1038.434383	-97.66368796	-1136.098071	0.905507899	THCA
TCGA-EL-A3T7-01A	-310.1478935	344.9660083	34.81811471	0.819591817	THCA
TCGA-EL-A3ZS-01A	228.0331008	1647.910963	1875.944064	0.63687824	THCA
TCGA-J8-A3YG-01A	-257.7670779	561.2469914	303.4799135	0.796365407	THCA
TCGA-BJ-A2N8-01A	-662.5485973	134.5950652	-527.9535322	0.864073367	THCA
TCGA-DJ-A2Q9-01A	1004.606408	2305.425427	3310.031835	0.461721385	THCA
TCGA-EL-A3CV-01A	1056.094383	2127.830237	3183.92462	0.47806113	THCA
TCGA-DJ-A3UW-01A	223.0806168	1882.166072	2105.246689	0.610572542	THCA
TCGA-DJ-A1QL-01A	-654.9200051	-414.0489877	-1068.968993	0.901282762	THCA
TCGA-EL-A3D0-01A	144.4756655	-177.6130624	-33.13739687	0.825266148	THCA
TCGA-EM-A22P-01A	991.4550423	1972.951382	2964.406424	0.506110143	THCA
