ID	TP53	TP63	TP73	Type	CancerType
TCGA-MU-A5YI-01	0.423912324	0.223174486	0.315899259	Tumor	CESC
TCGA-MU-A8JM-01	0.646348824	0.62701038	0.355076719	Tumor	CESC
TCGA-MY-A5BD-01	0.560780973	0.881840564	0.134300218	Tumor	CESC
TCGA-MY-A5BE-01	0.852246562	0.601673803	0.550536301	Tumor	CESC
TCGA-MY-A5BF-01	0.301875581	0.46431867	0.253968419	Tumor	CESC
TCGA-MY-A5BF-11	0.754477151	0.911763274	0.900167946	Normal	CESC
TCGA-MY-A913-01	0.808650598	0.767226141	0.416943082	Tumor	CESC
TCGA-PN-A8MA-01	0.79870448	0.903960525	0.796575424	Tumor	CESC
TCGA-Q1-A5R1-01	0.86866109	0.919879575	0.655530507	Tumor	CESC
TCGA-Q1-A5R2-01	0.56855356	0.550887136	0.301273958	Tumor	CESC
TCGA-Q1-A5R3-01	0.523382735	0.821724159	0.224413116	Tumor	CESC
TCGA-Q1-A6DT-01	0.712440998	0.512539797	0.368927456	Tumor	CESC
TCGA-Q1-A6DV-01	0.824167203	0.70912975	0.667706385	Tumor	CESC
TCGA-Q1-A6DW-01	0.380189351	0.520060098	0.243783933	Tumor	CESC
TCGA-Q1-A73O-01	0.674703632	0.386621899	0.406678573	Tumor	CESC
TCGA-Q1-A73P-01	0.868641554	0.871278283	0.976776722	Tumor	CESC
TCGA-Q1-A73Q-01	0.381117765	0.455813227	0.220540858	Tumor	CESC
TCGA-Q1-A73R-01	0.75645775	0.85941166	0.95454236	Tumor	CESC
TCGA-Q1-A73S-01	0.4313251	0.889916964	0.367443984	Tumor	CESC
TCGA-R2-A69V-01	0.672968529	0.424944156	0.616767292	Tumor	CESC
TCGA-RA-A741-01	0.57967835	0.31010871	0.34719417	Tumor	CESC
TCGA-UC-A7PD-01	0.817376841	0.773972605	0.283387848	Tumor	CESC
TCGA-UC-A7PF-01	0.68367061	0.32885469	0.36774636	Tumor	CESC
TCGA-UC-A7PG-01	0.371422417	0.248494133	0.311699671	Tumor	CESC
TCGA-UC-A7PG-06	0.397888664	0.241171171	0.251862301	Tumor	CESC
TCGA-UC-A7PI-01	0.71204103	0.778626765	0.975783137	Tumor	CESC
TCGA-VS-A8EB-01	0.543075744	0.751240505	0.081112569	Tumor	CESC
TCGA-VS-A8EC-01	0.40110997	0.63407306	0.15070973	Tumor	CESC
TCGA-VS-A8EG-01	0.5390653	0.593531122	0.139034225	Tumor	CESC
TCGA-VS-A8EH-01	0.511405847	0.53846078	0.195662453	Tumor	CESC
TCGA-VS-A8EI-01	0.723277315	0.546982997	0.527509714	Tumor	CESC
TCGA-VS-A8EJ-01	0.777247656	0.850649194	0.977311427	Tumor	CESC
TCGA-VS-A8EK-01	0.509805024	0.271585271	0.293240249	Tumor	CESC
TCGA-VS-A8EL-01	0.705081112	0.578085102	0.540840199	Tumor	CESC
TCGA-VS-A8Q8-01	0.389878808	0.231991007	0.317068052	Tumor	CESC
TCGA-VS-A8Q9-01	0.516880332	0.627499718	0.302256883	Tumor	CESC
TCGA-VS-A8QA-01	0.652171808	0.90356017	0.597048625	Tumor	CESC
TCGA-VS-A8QC-01	0.487656415	0.45694267	0.224993079	Tumor	CESC
TCGA-VS-A8QF-01	0.62166427	0.498968321	0.326707882	Tumor	CESC
TCGA-VS-A8QH-01	0.713612165	0.925339134	0.978594374	Tumor	CESC
TCGA-VS-A8QM-01	0.618998995	0.700987889	0.606206149	Tumor	CESC
TCGA-VS-A94W-01	0.699586192	0.237545774	0.403119129	Tumor	CESC
TCGA-VS-A94X-01	0.445677606	0.216231279	0.374148044	Tumor	CESC
TCGA-VS-A94Y-01	0.745217538	0.88133137	0.28870119	Tumor	CESC
TCGA-VS-A94Z-01	0.619880177	0.412215904	0.430438029	Tumor	CESC
TCGA-VS-A950-01	0.421142199	0.613950129	0.379670398	Tumor	CESC
TCGA-VS-A952-01	0.834798239	0.936395343	0.970785311	Tumor	CESC
TCGA-VS-A953-01	0.566016546	0.8721556	0.055070428	Tumor	CESC
TCGA-VS-A954-01	0.273980951	0.323194409	0.144266665	Tumor	CESC
TCGA-VS-A957-01	0.374403066	0.806047739	0.06288832	Tumor	CESC
TCGA-VS-A958-01	0.709266938	0.470042871	0.420687275	Tumor	CESC
TCGA-VS-A959-01	0.779712664	0.803806876	0.856771363	Tumor	CESC
TCGA-VS-A9U5-01	0.752928627	0.672905215	0.295459231	Tumor	CESC
TCGA-VS-A9U6-01	0.57718041	0.687899562	0.331567023	Tumor	CESC
TCGA-VS-A9U7-01	0.393259376	0.149399074	0.178764567	Tumor	CESC
TCGA-VS-A9UA-01	0.510088124	0.265233165	0.225051648	Tumor	CESC
TCGA-VS-A9UB-01	0.573380178	0.708096794	0.360175037	Tumor	CESC
TCGA-VS-A9UC-01	0.709544785	0.730889986	0.485783575	Tumor	CESC
TCGA-VS-A9UD-01	0.759914973	0.454849992	0.297343474	Tumor	CESC
TCGA-VS-A9UH-01	0.735680334	0.702195301	0.449950551	Tumor	CESC
TCGA-VS-A9UI-01	0.420459493	0.286955029	0.279534351	Tumor	CESC
TCGA-VS-A9UJ-01	0.753776531	0.84119492	0.974313887	Tumor	CESC
TCGA-VS-A9UL-01	0.575998296	0.909302535	0.977406234	Tumor	CESC
TCGA-VS-A9UM-01	0.329833038	0.176552635	0.130841584	Tumor	CESC
TCGA-VS-A9UO-01	0.771495575	0.854214561	0.971771203	Tumor	CESC
TCGA-VS-A9UP-01	0.592979971	0.888188636	0.255956489	Tumor	CESC
TCGA-VS-A9UQ-01	0.749123454	0.891944787	0.968622608	Tumor	CESC
TCGA-VS-A9UR-01	0.801227178	0.892851171	0.554905394	Tumor	CESC
TCGA-VS-A9UT-01	0.66986834	0.80727665	0.96506503	Tumor	CESC
TCGA-VS-A9UU-01	0.58031605	0.49606	0.446583	Tumor	CESC
TCGA-VS-A9UV-01	0.388587401	0.165807485	0.146817953	Tumor	CESC
TCGA-VS-A9UY-01	0.434143656	0.243086491	0.215933589	Tumor	CESC
TCGA-VS-A9UZ-01	0.836889435	0.780735276	0.965966184	Tumor	CESC
TCGA-VS-A9V0-01	0.773234822	0.904092846	0.349318806	Tumor	CESC
TCGA-VS-A9V1-01	0.823328713	0.874512099	0.741895056	Tumor	CESC
TCGA-VS-A9V2-01	0.716561947	0.422272758	0.375307288	Tumor	CESC
TCGA-VS-A9V3-01	0.430817393	0.562679138	0.26438588	Tumor	CESC
TCGA-VS-A9V4-01	0.775902495	0.757026394	0.971372431	Tumor	CESC
TCGA-VS-A9V5-01	0.759203056	0.799757822	0.913830284	Tumor	CESC
TCGA-VS-AA62-01	0.775189752	0.755530972	0.489975722	Tumor	CESC
TCGA-WL-A834-01	0.39915699	0.26007858	0.20197523	Tumor	CESC
TCGA-XS-A8TJ-01	0.584161403	0.570334887	0.465433561	Tumor	CESC
TCGA-ZJ-A8QO-01	0.713566884	0.261727234	0.360446379	Tumor	CESC
TCGA-ZJ-A8QQ-01	0.831558298	0.375716904	0.27425899	Tumor	CESC
TCGA-ZJ-A8QR-01	0.441147825	0.746318127	0.293436024	Tumor	CESC
TCGA-ZJ-AAX4-01	0.3003306	0.21430749	0.19012265	Tumor	CESC
TCGA-ZJ-AAX8-01	0.591836095	0.590211676	0.444614492	Tumor	CESC
TCGA-ZJ-AAXA-01	0.13490498	0.077656497	0.084222325	Tumor	CESC
TCGA-ZJ-AAXB-01	0.689789598	0.88833555	0.971396709	Tumor	CESC
TCGA-ZJ-AAXD-01	0.533898965	0.395966767	0.29087161	Tumor	CESC
TCGA-ZJ-AAXF-01	0.663326075	0.609810878	0.498126505	Tumor	CESC
TCGA-ZJ-AAXI-01	0.32726581	0.70316067	0.17332246	Tumor	CESC
TCGA-ZJ-AAXJ-01	0.30508899	0.46637519	0.22652486	Tumor	CESC
TCGA-ZJ-AAXN-01	0.693488723	0.395571398	0.290006525	Tumor	CESC
TCGA-ZJ-AAXT-01	0.4426142	0.47879519	0.32453142	Tumor	CESC
TCGA-ZJ-AAXU-01	0.482108663	0.359980781	0.272311014	Tumor	CESC
TCGA-ZJ-AB0H-01	0.525409913	0.3450073	0.44151856	Tumor	CESC
TCGA-ZJ-AB0I-01	0.227776105	0.756678829	0.117064963	Tumor	CESC
TCGA-ZX-AA5X-01	0.659956722	0.630003481	0.402123059	Tumor	CESC
TCGA-07-0227-203	0.840764557	0.324040013	0.97242793	Normal	CHOL
TCGA-3X-AAV9-01	0.701102463	0.487435255	0.935030096	Tumor	CHOL
TCGA-3X-AAVA-01	0.944253528	0.892170376	0.970415419	Tumor	CHOL
TCGA-3X-AAVB-01	0.750231958	0.695772937	0.973691271	Tumor	CHOL
TCGA-3X-AAVC-01	0.429834862	0.372305667	0.472083982	Tumor	CHOL
TCGA-3X-AAVE-01	0.718955664	0.683472609	0.948781722	Tumor	CHOL
TCGA-4G-AAZO-01	0.89109336	0.932389794	0.966382383	Tumor	CHOL
TCGA-4G-AAZT-01	0.765322257	0.872140288	0.953495145	Tumor	CHOL
TCGA-W5-AA2G-01	0.808817695	0.80104749	0.9578994	Tumor	CHOL
TCGA-W5-AA2H-01	0.737483422	0.702795534	0.977407785	Tumor	CHOL
TCGA-W5-AA2I-01	0.681053313	0.873581734	0.945726806	Tumor	CHOL
TCGA-W5-AA2I-11	0.713240479	0.479975576	0.974168976	Normal	CHOL
TCGA-W5-AA2O-01	0.828095412	0.924576917	0.959927575	Tumor	CHOL
TCGA-W5-AA2Q-01	0.618342215	0.862098734	0.973499039	Tumor	CHOL
TCGA-W5-AA2Q-11	0.827795221	0.687250442	0.962480617	Normal	CHOL
TCGA-W5-AA2R-01	0.806195275	0.588888785	0.968646757	Tumor	CHOL
TCGA-W5-AA2R-11	0.817067902	0.554757194	0.970637413	Normal	CHOL
TCGA-W5-AA2T-01	0.81460255	0.73731702	0.96872773	Tumor	CHOL
TCGA-W5-AA2U-01	0.884993143	0.908087665	0.977440765	Tumor	CHOL
TCGA-W5-AA2U-11	0.74243967	0.713260914	0.975760331	Normal	CHOL
TCGA-W5-AA2W-01	0.868449032	0.634007241	0.968030856	Tumor	CHOL
TCGA-W5-AA2X-01	0.771739468	0.187404977	0.973424402	Tumor	CHOL
TCGA-W5-AA2X-11	0.568767896	0.558375721	0.980929504	Normal	CHOL
TCGA-W5-AA2Z-01	0.823115364	0.867844205	0.968330909	Tumor	CHOL
TCGA-W5-AA30-01	0.64992313	0.75327163	0.9648772	Tumor	CHOL
TCGA-W5-AA30-11	0.900926844	0.549496834	0.974807279	Normal	CHOL
TCGA-W5-AA31-01	0.651363711	0.381950397	0.953559672	Tumor	CHOL
TCGA-W5-AA31-11	0.743368822	0.698961933	0.974137881	Normal	CHOL
TCGA-W5-AA33-01	0.700594618	0.751408668	0.9645605	Tumor	CHOL
TCGA-W5-AA34-01	0.753614405	0.890764254	0.95290796	Tumor	CHOL
TCGA-W5-AA34-11	0.92219685	0.34452641	0.973254439	Normal	CHOL
TCGA-W5-AA36-01	0.826810475	0.880046758	0.972283186	Tumor	CHOL
TCGA-W5-AA38-01	0.53697993	0.75766307	0.96846775	Tumor	CHOL
TCGA-W5-AA39-01	0.4876834	0.10432357	0.97206736	Tumor	CHOL
TCGA-W6-AA0S-01	0.755973107	0.887581305	0.9745786	Tumor	CHOL
TCGA-WD-A7RX-01	0.709926715	0.795640961	0.960000477	Tumor	CHOL
TCGA-YR-A95A-01	0.919867679	0.865606752	0.969798265	Tumor	CHOL
TCGA-ZD-A8I3-01	0.600750931	0.548615206	0.968691572	Tumor	CHOL
TCGA-ZH-A8Y1-01	0.661954336	0.18435913	0.947609959	Tumor	CHOL
TCGA-ZH-A8Y2-01	0.696903541	0.857942365	0.976632274	Tumor	CHOL
TCGA-ZH-A8Y4-01	0.778567561	0.836699318	0.964466839	Tumor	CHOL
TCGA-ZH-A8Y5-01	0.870382262	0.891057662	0.969220436	Tumor	CHOL
TCGA-ZH-A8Y6-01	0.773503853	0.800757449	0.971049917	Tumor	CHOL
TCGA-ZH-A8Y8-01	0.72013214	0.74047981	0.93228479	Tumor	CHOL
TCGA-ZU-A8S4-01	0.909436483	0.762854527	0.971289722	Tumor	CHOL
TCGA-ZU-A8S4-11	0.779661991	0.792469886	0.980642357	Normal	CHOL
TCGA-07-0227-204	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-07-0227-20-13	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-07-0227-20-23	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-07-0227-20-33	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-07-0227-20-43	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-07-0227-20-52	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-07-0227-20-62	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-07-0227-20-71	0.038574694	0.450265203	0.024920405	Normal	COAD
TCGA-3L-AA1B-01	0.036599543	0.864233238	0.191139136	Tumor	COAD
TCGA-4N-A93T-01	0.033428653	0.907060017	0.067563672	Tumor	COAD
TCGA-4T-AA8H-01	0.050948795	0.889003742	0.494889267	Tumor	COAD
TCGA-5M-AAT4-01	0.044530331	0.864263871	0.172397718	Tumor	COAD
TCGA-5M-AAT5-01	0.040289426	0.904123364	0.047899331	Tumor	COAD
TCGA-5M-AAT6-01	0	0	0.153422179	Tumor	COAD
TCGA-A6-2671-01	0.064628338	0.923813639	0.057832353	Tumor	COAD
TCGA-A6-2671-11	0.032432816	0.920619775	0.085381044	Normal	COAD
TCGA-A6-2672-01	0.05164617	0.9156749	0.07071855	Tumor	COAD
TCGA-A6-2675-01	0.035975094	0.906016391	0.086256888	Tumor	COAD
TCGA-A6-2675-11	0.027589926	0.890538936	0.138768685	Normal	COAD
TCGA-A6-2677-01	0.050756128	0.907507137	0.064606174	Tumor	COAD
TCGA-A6-2677-01-1	0.050756128	0.907507137	0.064606174	Tumor	COAD
TCGA-A6-2679-01	0.04393781	0.881033444	0.100502671	Tumor	COAD
TCGA-A6-2679-11	0.030332933	0.915113545	0.17002327	Normal	COAD
TCGA-A6-2680-01	0.037959427	0.916386368	0.07256986	Tumor	COAD
TCGA-A6-2680-11	0.037137751	0.883154472	0.098203275	Normal	COAD
TCGA-A6-2681-01	0.034969406	0.868966724	0.08467743	Tumor	COAD
TCGA-A6-2681-11	0.041622952	0.919981006	0.089227318	Normal	COAD
TCGA-A6-2682-01	0.035785052	0.876115629	0.081368335	Tumor	COAD
TCGA-A6-2682-11	0.028921972	0.925699917	0.094293699	Normal	COAD
TCGA-A6-2684-01	0.04217026	0.902503859	0.101188151	Tumor	COAD
TCGA-A6-2684-01-1	0.04217026	0.902503859	0.101188151	Tumor	COAD
TCGA-A6-2684-01-2	0.04217026	0.902503859	0.101188151	Tumor	COAD
TCGA-A6-2684-11	0.029129163	0.927163622	0.095158534	Normal	COAD
TCGA-A6-2685-01	0.035478522	0.924351174	0.149794648	Tumor	COAD
TCGA-A6-2685-11	0.03711554	0.939421232	0.112313267	Normal	COAD
TCGA-A6-2686-01	0.029038343	0.918521197	0.446450279	Tumor	COAD
TCGA-A6-2686-11	0.033904503	0.924543303	0.104289025	Normal	COAD
TCGA-A6-3809-01	0.033880562	0.887860786	0.49715525	Tumor	COAD
TCGA-A6-3809-01-1	0.033880562	0.887860786	0.49715525	Tumor	COAD
TCGA-A6-3810-01	0.036079117	0.87965857	0.126586944	Tumor	COAD
TCGA-A6-3810-01-1	0.036079117	0.87965857	0.126586944	Tumor	COAD
TCGA-A6-4105-01	0.036768012	0.919289129	0.075281001	Tumor	COAD
TCGA-A6-4107-01	0.064016566	0.913537066	0.090719664	Tumor	COAD
TCGA-A6-4107-11	0.042278689	0.911096415	0.127884298	Normal	COAD
TCGA-A6-5656-01	0.050402765	0.924918501	0.08743724	Tumor	COAD
TCGA-A6-5656-01-1	0.050402765	0.924918501	0.08743724	Tumor	COAD
TCGA-A6-5656-01-2	0.050402765	0.924918501	0.08743724	Tumor	COAD
TCGA-A6-5657-01	0.037822058	0.934051172	0.188419134	Tumor	COAD
TCGA-A6-5659-01	0.051023758	0.920262876	0.052321982	Tumor	COAD
TCGA-A6-5659-01-1	0.051023758	0.920262876	0.052321982	Tumor	COAD
TCGA-A6-5659-01-2	0.051023758	0.920262876	0.052321982	Tumor	COAD
TCGA-A6-5660-01	0.046820001	0.936403504	0.112074639	Tumor	COAD
TCGA-A6-5661-01	0.052526767	0.942741057	0.07374281	Tumor	COAD
TCGA-A6-5661-01-1	0.052526767	0.942741057	0.07374281	Tumor	COAD
TCGA-A6-5662-01	0.0528344	0.93253966	0.04383433	Tumor	COAD
TCGA-A6-5664-01	0.03562611	0.917739374	0.151243669	Tumor	COAD
TCGA-A6-5665-01	0.040958746	0.935955719	0.106265595	Tumor	COAD
TCGA-A6-5665-01-1	0.040958746	0.935955719	0.106265595	Tumor	COAD
TCGA-A6-5666-01	0.03685461	0.91950801	0.04191909	Tumor	COAD
TCGA-A6-5667-01	0.043586468	0.926048945	0.074803205	Tumor	COAD
TCGA-A6-5667-11	0.041791099	0.913016565	0.08481547	Normal	COAD
TCGA-A6-6137-01	0.043776176	0.925129426	0.067335438	Tumor	COAD
TCGA-A6-6138-01	0.04756014	0.922804537	0.074798822	Tumor	COAD
TCGA-A6-6140-01	0.044403548	0.925029367	0.040724199	Tumor	COAD
TCGA-A6-6141-01	0.036888239	0.923464041	0.111264133	Tumor	COAD
TCGA-A6-6142-01	0.035860131	0.890585306	0.082494717	Tumor	COAD
TCGA-A6-6648-01	0.053096304	0.933935967	0.06611412	Tumor	COAD
TCGA-A6-6649-01	0.052735723	0.907151107	0.098046304	Tumor	COAD
TCGA-A6-6650-01	0.057096597	0.936633978	0.148088351	Tumor	COAD
TCGA-A6-6650-01-1	0.057096597	0.936633978	0.148088351	Tumor	COAD
TCGA-A6-6650-01-2	0.057096597	0.936633978	0.148088351	Tumor	COAD
TCGA-A6-6651-01	0.039473299	0.941509856	0.173210853	Tumor	COAD
TCGA-A6-6652-01	0.038332083	0.929407101	0.053360777	Tumor	COAD
TCGA-A6-6653-01	0.047582131	0.927811183	0.040167181	Tumor	COAD
TCGA-A6-6654-01	0.051364589	0.895200006	0.137926134	Tumor	COAD
TCGA-A6-6780-01	0.036930144	0.924797068	0.255440338	Tumor	COAD
TCGA-A6-6780-01-1	0.036930144	0.924797068	0.255440338	Tumor	COAD
TCGA-A6-6780-01-2	0.036930144	0.924797068	0.255440338	Tumor	COAD
TCGA-A6-6781-01	0.042609835	0.919596166	0.120776681	Tumor	COAD
TCGA-A6-6781-01-1	0.042609835	0.919596166	0.120776681	Tumor	COAD
TCGA-A6-6781-01-2	0.042609835	0.919596166	0.120776681	Tumor	COAD
TCGA-A6-6782-01	0.046059368	0.907738719	0.171692011	Tumor	COAD
TCGA-A6-A565-01	0.030026724	0.892164471	0.191866034	Tumor	COAD
TCGA-A6-A566-01	0.027872483	0.906801082	0.552256667	Tumor	COAD
TCGA-A6-A567-01	0.036167729	0.869109558	0.074023628	Tumor	COAD
TCGA-A6-A56B-01	0.04427291	0.900160113	0.079902192	Tumor	COAD
TCGA-A6-A5ZU-01	0.031325394	0.899021039	0.0678837	Tumor	COAD
TCGA-AA-3488-01	0.042714527	0.918191919	0.058327246	Tumor	COAD
TCGA-AA-3488-11	0.0370132	0.907290916	0.144915709	Normal	COAD
TCGA-AA-3489-01	0.040006798	0.922960654	0.15356765	Tumor	COAD
TCGA-AA-3492-01	0.043042952	0.930222349	0.059486368	Tumor	COAD
TCGA-AA-3492-11	0.035610905	0.916609378	0.134054421	Normal	COAD
TCGA-AA-3494-01	0.04063233	0.8318262	0.058752178	Tumor	COAD
TCGA-AA-3494-11	0.042784597	0.930766983	0.150136172	Normal	COAD
TCGA-AA-3495-01	0.039587365	0.902860643	0.069072575	Tumor	COAD
TCGA-AA-3495-11	0.032785509	0.932065231	0.140422498	Normal	COAD
TCGA-AA-3496-01	0.048985003	0.914032926	0.108138959	Tumor	COAD
TCGA-AA-3502-01	0.036969587	0.901798418	0.089957525	Tumor	COAD
TCGA-AA-3502-11	0.036990424	0.890624714	0.168748895	Normal	COAD
TCGA-AA-3506-01	0.045508289	0.638870452	0.138073615	Tumor	COAD
TCGA-AA-3506-11	0.032264493	0.904291759	0.159916632	Normal	COAD
TCGA-AA-3509-01	0.041928667	0.889874845	0.072050178	Tumor	COAD
TCGA-AA-3509-11	0.040668828	0.905464074	0.149134343	Normal	COAD
TCGA-AA-3510-01	0.042188785	0.906671073	0.08142919	Tumor	COAD
TCGA-AA-3510-11	0.043163242	0.926702735	0.133265105	Normal	COAD
TCGA-AA-3511-01	0.049208109	0.928523284	0.098266327	Tumor	COAD
TCGA-AA-3655-01	0.045416615	0.913110406	0.057162084	Tumor	COAD
TCGA-AA-3655-11	0.045003385	0.917128838	0.186123346	Normal	COAD
TCGA-AA-3660-01	0.044851642	0.915350189	0.205423159	Tumor	COAD
TCGA-AA-3660-11	0.028917075	0.927814345	0.10853413	Normal	COAD
TCGA-AA-3662-01	0.045933601	0.892818863	0.08941414	Tumor	COAD
TCGA-AA-3663-01	0.033451039	0.925886071	0.704042192	Tumor	COAD
TCGA-AA-3663-11	0.035079134	0.914923521	0.135738214	Normal	COAD
TCGA-AA-3697-01	0.04278097	0.897611081	0.058129063	Tumor	COAD
TCGA-AA-3697-11	0.03056003	0.89440191	0.14360625	Normal	COAD
TCGA-AA-3712-01	0.035439374	0.934744235	0.067144629	Tumor	COAD
TCGA-AA-3712-11	0.04515595	0.91844139	0.125160855	Normal	COAD
TCGA-AA-3713-01	0.043733371	0.91441629	0.077874465	Tumor	COAD
TCGA-AA-3713-11	0.032452156	0.905501068	0.129684896	Normal	COAD
TCGA-AD-5900-01	0.04867546	0.84752085	0.08629578	Tumor	COAD
TCGA-AD-6548-01	0.044564835	0.882366525	0.534400588	Tumor	COAD
TCGA-AD-6888-01	0.04899002	0.92167234	0.17879225	Tumor	COAD
TCGA-AD-6889-01	0.04221945	0.91583532	0.54706576	Tumor	COAD
TCGA-AD-6890-01	0.04746306	0.90958116	0.1772966	Tumor	COAD
TCGA-AD-6895-01	0.0532662	0.89937071	0.13715186	Tumor	COAD
TCGA-AD-6899-01	0.050922689	0.897982521	0.108358519	Tumor	COAD
TCGA-AD-6901-01	0.042473109	0.91396664	0.116352289	Tumor	COAD
TCGA-AD-6963-01	0.04761929	0.89803715	0.10901029	Tumor	COAD
TCGA-AD-6964-01	0.04042331	0.89069995	0.23835923	Tumor	COAD
TCGA-AD-6965-01	0.04436158	0.86495109	0.08215629	Tumor	COAD
TCGA-AD-A5EJ-01	0.032081804	0.822335037	0.53826513	Tumor	COAD
TCGA-AD-A5EK-01	0.033264332	0.89832671	0.527889322	Tumor	COAD
TCGA-AM-5820-01	0.04888452	0.903828631	0.107170122	Tumor	COAD
TCGA-AM-5821-01	0.033219182	0.858053315	0.106504634	Tumor	COAD
TCGA-AU-3779-01	0.045266031	0.907567354	0.088256147	Tumor	COAD
TCGA-AU-6004-01	0.042059352	0.909642329	0.148963007	Tumor	COAD
TCGA-AV-A03D-204	0.028431161	0.504359611	0.020644977	Normal	COAD
TCGA-AV-A03D-20-114	0.028431161	0.504359611	0.020644977	Normal	COAD
TCGA-AV-A03D-20-25	0.028431161	0.504359611	0.020644977	Normal	COAD
TCGA-AV-A03D-20-33	0.028431161	0.504359611	0.020644977	Normal	COAD
TCGA-AV-A03D-20-43	0.028431161	0.504359611	0.020644977	Normal	COAD
TCGA-AY-5543-01	0.056367328	0.9313866	0.072506749	Tumor	COAD
TCGA-AY-6196-01	0.042837536	0.921349623	0.118510436	Tumor	COAD
TCGA-AY-6197-01	0.025422471	0.655792412	0.242295734	Tumor	COAD
TCGA-AY-6386-01	0.031070032	0.914364822	0.443007497	Tumor	COAD
TCGA-AY-A54L-01	0.035107458	0.873882943	0.3828763	Tumor	COAD
TCGA-AY-A69D-01	0.03747328	0.91216922	0.55336368	Tumor	COAD
TCGA-AY-A71X-01	0.033277139	0.905970281	0.091301277	Tumor	COAD
TCGA-AZ-4308-01	0.048640219	0.91662148	0.080616115	Tumor	COAD
TCGA-AZ-4313-01	0.046225525	0.921485514	0.092141451	Tumor	COAD
TCGA-AZ-4315-01	0.034751748	0.886836109	0.160235439	Tumor	COAD
TCGA-AZ-4323-01	0.044270276	0.934689822	0.174735319	Tumor	COAD
TCGA-AZ-4614-01	0.057065213	0.917172183	0.057515343	Tumor	COAD
TCGA-AZ-4615-01	0.035396684	0.832863934	0.41513069	Tumor	COAD
TCGA-AZ-4616-01	0.044954708	0.924378133	0.253019243	Tumor	COAD
TCGA-AZ-4681-01	0.048806204	0.909934321	0.154091508	Tumor	COAD
TCGA-AZ-4682-01	0.049567846	0.921919925	0.065346303	Tumor	COAD
TCGA-AZ-4684-01	0.031036426	0.879198576	0.238098938	Tumor	COAD
TCGA-AZ-5403-01	0.032997415	0.918927705	0.117531858	Tumor	COAD
TCGA-AZ-5407-01	0.035928989	0.888059865	0.352653634	Tumor	COAD
TCGA-AZ-6598-01	0.037812158	0.906025003	0.054262746	Tumor	COAD
TCGA-AZ-6598-11	0.053055882	0.889290016	0.119379348	Normal	COAD
TCGA-AZ-6599-01	0.034328449	0.938229093	0.088079242	Tumor	COAD
TCGA-AZ-6599-11	0.03941085	0.932544991	0.124362025	Normal	COAD
TCGA-AZ-6600-01	0.042955299	0.931202137	0.149898665	Tumor	COAD
TCGA-AZ-6600-11	0.044244026	0.92563432	0.147747269	Normal	COAD
TCGA-AZ-6601-01	0.035547731	0.917760709	0.311454792	Tumor	COAD
TCGA-AZ-6601-11	0.033217596	0.907545984	0.097145027	Normal	COAD
TCGA-AZ-6603-01	0.042197859	0.936401081	0.084522183	Tumor	COAD
TCGA-AZ-6605-01	0.045491611	0.89345089	0.18496655	Tumor	COAD
TCGA-AZ-6606-01	0.063905019	0.901131901	0.541233013	Tumor	COAD
TCGA-AZ-6607-01	0.038274192	0.917459125	0.209992175	Tumor	COAD
TCGA-AZ-6608-01	0.049401844	0.94324251	0.12910266	Tumor	COAD
TCGA-CA-5254-01	0.042910968	0.952194053	0.137009576	Tumor	COAD
TCGA-CA-5255-01	0.03774632	0.914835334	0.302508313	Tumor	COAD
TCGA-CA-5256-01	0.04157916	0.914958886	0.069723962	Tumor	COAD
TCGA-CA-5796-01	0.030586432	0.912792649	0.182557587	Tumor	COAD
TCGA-CA-5797-01	0.040223285	0.801192312	0.087872861	Tumor	COAD
TCGA-CA-6715-01	0.04715327	0.931813275	0.050029561	Tumor	COAD
TCGA-CA-6716-01	0.03830582	0.912598101	0.101262687	Tumor	COAD
TCGA-CA-6717-01	0.044841617	0.911202503	0.141585054	Tumor	COAD
TCGA-CA-6718-01	0.043613835	0.894906964	0.1199984	Tumor	COAD
TCGA-CA-6719-01	0.034649941	0.931638693	0.159039037	Tumor	COAD
TCGA-CK-4947-01	0.030982661	0.93004297	0.250062372	Tumor	COAD
TCGA-CK-4948-01	0.038880024	0.745294675	0.087565427	Tumor	COAD
TCGA-CK-4950-01	0.035286883	0.862377398	0.383382716	Tumor	COAD
TCGA-CK-4951-01	0.037932759	0.892078662	0.447653872	Tumor	COAD
TCGA-CK-4952-01	0.045483024	0.90157496	0.239352952	Tumor	COAD
TCGA-CK-5912-01	0.047785587	0.896794157	0.03756692	Tumor	COAD
TCGA-CK-5913-01	0.04110861	0.950897333	0.066171739	Tumor	COAD
TCGA-CK-5914-01	0.046147274	0.918243081	0.066871012	Tumor	COAD
TCGA-CK-5915-01	0.05777125	0.93241267	0.05697444	Tumor	COAD
TCGA-CK-5916-01	0.04511679	0.92208195	0.11650219	Tumor	COAD
TCGA-CK-6746-01	0.036278896	0.953555158	0.098966936	Tumor	COAD
